molecule_chembl_id,target_chembl_id,target_pref_name,standard_type,standard_relation,standard_value,standard_units,assay_chembl_id,assay_type,assay_description,document_chembl_id,uniprot_id,target_pref_name,readout,smiles,pActivity
CHEMBL356359,CHEMBL1875,5-hydroxytryptamine receptor 4,IC50,=,0.631,nM,CHEMBL619090,B,Binding affinity was determined against 5-hydroxytryptamine 3 receptor,CHEMBL1128720,Q13639,5-hydroxytryptamine receptor 4,IC50,CCCCN1CCC(CNC(=O)c2c3n(c4ccccc24)CCCO3)CC1,9.199970640755865
CHEMBL493677,CHEMBL1875,5-hydroxytryptamine receptor 4,IC50,=,1400.0,nM,CHEMBL1033098,B,Inhibition of 5HT4 receptor,CHEMBL1140166,Q13639,5-hydroxytryptamine receptor 4,IC50,CC(C)(C)CCN1CC[C@H](CNC(=O)c2cc(Cl)cc(Cl)c2)[C@H](F)C1,5.853871964321762
CHEMBL572038,CHEMBL1875,5-hydroxytryptamine receptor 4,IC50,=,5000.0,nM,CHEMBL1048158,B,Displacement of [3H]GR-113808 from human recombinant 5-HT4 receptor,CHEMBL1156007,Q13639,5-hydroxytryptamine receptor 4,IC50,COc1cccc([C@@]2(O)CCCC[C@@H]2CN(C)CCNC(=O)c2cc(Cl)c(N)cc2OC)c1,5.301029995663981
CHEMBL1748,CHEMBL1875,5-hydroxytryptamine receptor 4,IC50,=,19.0,nM,CHEMBL1048158,B,Displacement of [3H]GR-113808 from human recombinant 5-HT4 receptor,CHEMBL1156007,Q13639,5-hydroxytryptamine receptor 4,IC50,COc1cc(N)c(Cl)cc1C(=O)NC1CCNCC1OC,7.721246399047171
CHEMBL569585,CHEMBL1875,5-hydroxytryptamine receptor 4,IC50,=,6100.0,nM,CHEMBL1048158,B,Displacement of [3H]GR-113808 from human recombinant 5-HT4 receptor,CHEMBL1156007,Q13639,5-hydroxytryptamine receptor 4,IC50,COc1cccc([C@@]2(O)CCCC[C@@H]2CN2CC[C@H](NC(=O)c3cc(Cl)c(N)cc3OC)[C@H](OC)C2)c1,5.214670164989233
CHEMBL570487,CHEMBL1875,5-hydroxytryptamine receptor 4,IC50,=,4600.0,nM,CHEMBL1048158,B,Displacement of [3H]GR-113808 from human recombinant 5-HT4 receptor,CHEMBL1156007,Q13639,5-hydroxytryptamine receptor 4,IC50,COc1cccc([C@]2(O)CCCC[C@H]2CN2CC[C@H](NC(=O)c3cc(Cl)c(N)cc3OC)[C@H](OC)C2)c1,5.337242168318426
CHEMBL585567,CHEMBL1875,5-hydroxytryptamine receptor 4,IC50,=,9900.0,nM,CHEMBL1048158,B,Displacement of [3H]GR-113808 from human recombinant 5-HT4 receptor,CHEMBL1156007,Q13639,5-hydroxytryptamine receptor 4,IC50,COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCN(C[C@@H]2CCCC[C@@]2(O)c2cccc(O)c2)C[C@H]1OC,5.00436480540245
CHEMBL571799,CHEMBL1875,5-hydroxytryptamine receptor 4,IC50,=,3900.0,nM,CHEMBL1048158,B,Displacement of [3H]GR-113808 from human recombinant 5-HT4 receptor,CHEMBL1156007,Q13639,5-hydroxytryptamine receptor 4,IC50,COc1cccc([C@]2(O)CCCC[C@H]2CN2CC[C@@H](NC(=O)c3cc(Cl)c(N)cc3OC)[C@@H](OC)C2)c1,5.4089353929735005
CHEMBL3220223,CHEMBL1875,5-hydroxytryptamine receptor 4,IC50,=,1.4,nM,CHEMBL3222890,B,Antagonist activity at 5TH4 receptor (unknown origin),CHEMBL3217709,Q13639,5-hydroxytryptamine receptor 4,IC50,COc1cc(N)c(Cl)cc1C(=O)OCCN1CCN(c2ccccc2-c2cnccn2)CC1,8.853871964321762
CHEMBL334325,CHEMBL1875,5-hydroxytryptamine receptor 4,IC50,=,3.0,nM,CHEMBL3222890,B,Antagonist activity at 5TH4 receptor (unknown origin),CHEMBL3217709,Q13639,5-hydroxytryptamine receptor 4,IC50,COc1cccc(N2CCN(CCOC(=O)c3cc(Cl)c(N)cc3OC)CC2)c1,8.522878745280337
